Sales;Date;Día;Mes;Año;Semana
17655.54;25/06/2013;3;6;2013;26
15554.63;26/06/2013;4;6;2013;26
17795.63;27/06/2013;5;6;2013;26
18701.63;28/06/2013;6;6;2013;26
18733.13;29/06/2013;7;6;2013;26
18873.38;30/06/2013;1;6;2013;26
19069.58;01/07/2013;2;7;2013;27
18442.79;02/07/2013;3;7;2013;27
16400.29;03/07/2013;4;7;2013;27
18318.33;04/07/2013;5;7;2013;27
19265.08;05/07/2013;6;7;2013;27
18979.33;06/07/2013;7;7;2013;27
19187.21;07/07/2013;1;7;2013;27
19405.79;08/07/2013;2;7;2013;28
18654.54;09/07/2013;3;7;2013;28
16595.13;10/07/2013;4;7;2013;28
19057.13;11/07/2013;5;7;2013;28
19762.42;12/07/2013;6;7;2013;28
19763.88;13/07/2013;7;7;2013;28
19561.25;14/07/2013;1;7;2013;28
19234.54;15/07/2013;2;7;2013;29
18171.46;16/07/2013;3;7;2013;29
16396.42;17/07/2013;4;7;2013;29
18773.13;18/07/2013;5;7;2013;29
19509.79;19/07/2013;6;7;2013;29
19706.92;20/07/2013;7;7;2013;29
19860.21;21/07/2013;1;7;2013;29
19767.63;22/07/2013;2;7;2013;30
18955.29;23/07/2013;3;7;2013;30
17070.75;24/07/2013;4;7;2013;30
19246.71;25/07/2013;5;7;2013;30
19832.75;26/07/2013;6;7;2013;30
19935.58;27/07/2013;7;7;2013;30
20020.71;28/07/2013;1;7;2013;30
20075.71;29/07/2013;2;7;2013;31
19344.13;30/07/2013;3;7;2013;31
17243.17;31/07/2013;4;7;2013;31
19506.38;01/08/2013;5;8;2013;31
19730.88;02/08/2013;6;8;2013;31
20046.04;03/08/2013;7;8;2013;31
20157.71;04/08/2013;1;8;2013;31
19952.54;05/08/2013;2;8;2013;32
19123.08;06/08/2013;3;8;2013;32
17201.79;07/08/2013;4;8;2013;32
19149.83;08/08/2013;5;8;2013;32
19618.29;09/08/2013;6;8;2013;32
19734.38;10/08/2013;7;8;2013;32
19592.25;11/08/2013;1;8;2013;32
19688.08;12/08/2013;2;8;2013;33
19085.96;13/08/2013;3;8;2013;33
17372.33;14/08/2013;4;8;2013;33
19487.33;15/08/2013;5;8;2013;33
20078.58;16/08/2013;6;8;2013;33
20003.79;17/08/2013;7;8;2013;33
19982.04;18/08/2013;1;8;2013;33
19920.25;19/08/2013;2;8;2013;34
19104.96;20/08/2013;3;8;2013;34
17146.46;21/08/2013;4;8;2013;34
19414.79;22/08/2013;5;8;2013;34
20197.75;23/08/2013;6;8;2013;34
20232.08;24/08/2013;7;8;2013;34
20113.67;25/08/2013;1;8;2013;34
20101;26/08/2013;2;8;2013;35
19123.08;27/08/2013;3;8;2013;35
17032.29;28/08/2013;4;8;2013;35
18792.25;29/08/2013;5;8;2013;35
18684.67;30/08/2013;6;8;2013;35
19595.88;31/08/2013;7;8;2013;35
19781.46;01/09/2013;1;9;2013;35
19433.79;02/09/2013;2;9;2013;36
18506.67;03/09/2013;3;9;2013;36
16161.58;04/09/2013;4;9;2013;36
18245.42;05/09/2013;5;9;2013;36
18844.83;06/09/2013;6;9;2013;36
18918.04;07/09/2013;7;9;2013;36
19045.67;08/09/2013;1;9;2013;36
18941.83;09/09/2013;2;9;2013;37
18175.38;10/09/2013;3;9;2013;37
16428.67;11/09/2013;4;9;2013;37
18257.5;12/09/2013;5;9;2013;37
18876.63;13/09/2013;6;9;2013;37
18899.17;14/09/2013;7;9;2013;37
18896.13;15/09/2013;1;9;2013;37
18433.92;16/09/2013;2;9;2013;38
18031.08;17/09/2013;3;9;2013;38
16309.79;18/09/2013;4;9;2013;38
18210.25;19/09/2013;5;9;2013;38
18531.71;20/09/2013;6;9;2013;38
18751.17;21/09/2013;7;9;2013;38
18659.96;22/09/2013;1;9;2013;38
18467.17;23/09/2013;2;9;2013;39
17704.29;24/09/2013;3;9;2013;39
15673.25;25/09/2013;4;9;2013;39
17589.17;26/09/2013;5;9;2013;39
18295.38;27/09/2013;6;9;2013;39
18299.67;28/09/2013;7;9;2013;39
18966.29;29/09/2013;1;9;2013;39
18405.5;30/09/2013;2;9;2013;40
17995.08;01/10/2013;3;10;2013;40
16126.42;02/10/2013;4;10;2013;40
17975.38;03/10/2013;5;10;2013;40
18464.42;04/10/2013;6;10;2013;40
18191.92;05/10/2013;7;10;2013;40
18160.71;06/10/2013;1;10;2013;40
17981;07/10/2013;2;10;2013;41
17665.83;08/10/2013;3;10;2013;41
15938.08;09/10/2013;4;10;2013;41
17678.08;10/10/2013;5;10;2013;41
18414.79;11/10/2013;6;10;2013;41
18331.58;12/10/2013;7;10;2013;41
18610.5;13/10/2013;1;10;2013;41
18449.88;14/10/2013;2;10;2013;42
18081.79;15/10/2013;3;10;2013;42
16413.83;16/10/2013;4;10;2013;42
17942.96;17/10/2013;5;10;2013;42
18333.67;18/10/2013;6;10;2013;42
18550.92;19/10/2013;7;10;2013;42
18501.88;20/10/2013;1;10;2013;42
18467.83;21/10/2013;2;10;2013;43
18242.71;22/10/2013;3;10;2013;43
16548.29;23/10/2013;4;10;2013;43
18092.71;24/10/2013;5;10;2013;43
18558.71;25/10/2013;6;10;2013;43
18327.29;26/10/2013;7;10;2013;43
18300.75;27/10/2013;1;10;2013;43
17642.75;28/10/2013;2;10;2013;44
17037.08;29/10/2013;3;10;2013;44
16108.42;30/10/2013;4;10;2013;44
18112.25;31/10/2013;5;10;2013;44
18577.5;01/11/2013;6;11;2013;44
16815.58;02/11/2013;7;11;2013;44
14191.63;03/11/2013;1;11;2013;44
13949.58;04/11/2013;2;11;2013;45
14394.5;05/11/2013;3;11;2013;45
15579.33;06/11/2013;4;11;2013;45
18239.71;07/11/2013;5;11;2013;45
18849.21;08/11/2013;6;11;2013;45
18883.17;09/11/2013;7;11;2013;45
18899.33;10/11/2013;1;11;2013;45
18916.25;11/11/2013;2;11;2013;46
18696.79;12/11/2013;3;11;2013;46
17043.92;13/11/2013;4;11;2013;46
18941.17;14/11/2013;5;11;2013;46
19478.25;15/11/2013;6;11;2013;46
19421.83;16/11/2013;7;11;2013;46
19330.88;17/11/2013;1;11;2013;46
19374.38;18/11/2013;2;11;2013;47
18875.42;19/11/2013;3;11;2013;47
17354.29;20/11/2013;4;11;2013;47
19276.63;21/11/2013;5;11;2013;47
19915.58;22/11/2013;6;11;2013;47
20326.79;23/11/2013;7;11;2013;47
20124.96;24/11/2013;1;11;2013;47
19988.92;25/11/2013;2;11;2013;48
19198.17;26/11/2013;3;11;2013;48
17091.75;27/11/2013;4;11;2013;48
18893.92;28/11/2013;5;11;2013;48
19350.42;29/11/2013;6;11;2013;48
19144.13;30/11/2013;7;11;2013;48
19194.71;01/12/2013;1;12;2013;48
19237.92;02/12/2013;2;12;2013;49
18619.67;03/12/2013;3;12;2013;49
16897.21;04/12/2013;4;12;2013;49
18691.63;05/12/2013;5;12;2013;49
19329.04;06/12/2013;6;12;2013;49
19254.04;07/12/2013;7;12;2013;49
19409.54;08/12/2013;1;12;2013;49
19427.13;09/12/2013;2;12;2013;50
19136.17;10/12/2013;3;12;2013;50
17399.29;11/12/2013;4;12;2013;50
19480.46;12/12/2013;5;12;2013;50
19893;13/12/2013;6;12;2013;50
19916.67;14/12/2013;7;12;2013;50
20005.04;15/12/2013;1;12;2013;50
19968.08;16/12/2013;2;12;2013;51
19231.75;17/12/2013;3;12;2013;51
17362.92;18/12/2013;4;12;2013;51
19542.88;19/12/2013;5;12;2013;51
20117.33;20/12/2013;6;12;2013;51
20338.25;21/12/2013;7;12;2013;51
20571.63;22/12/2013;1;12;2013;51
20554;23/12/2013;2;12;2013;52
20024.25;24/12/2013;3;12;2013;52
18099.38;25/12/2013;4;12;2013;52
20029.71;26/12/2013;5;12;2013;52
20431.42;27/12/2013;6;12;2013;52
20173.67;28/12/2013;7;12;2013;52
19954.46;29/12/2013;1;12;2013;52
19596.88;30/12/2013;2;12;2013;53
17830.42;31/12/2013;3;12;2013;53
16190.67;01/01/2014;4;1;2014;1
19285;02/01/2014;5;1;2014;1
19747.08;03/01/2014;6;1;2014;1
20050.75;04/01/2014;7;1;2014;1
20241.96;05/01/2014;1;1;2014;1
19878.54;06/01/2014;2;1;2014;2
19201.67;07/01/2014;3;1;2014;2
17719.92;08/01/2014;4;1;2014;2
16325.88;09/01/2014;5;1;2014;2
14043.67;10/01/2014;6;1;2014;2
13821.58;11/01/2014;7;1;2014;2
14284.54;12/01/2014;1;1;2014;2
15023.79;13/01/2014;2;1;2014;3
16264.25;14/01/2014;3;1;2014;3
16708.08;15/01/2014;4;1;2014;3
19682.21;16/01/2014;5;1;2014;3
20332.33;17/01/2014;6;1;2014;3
20541.04;18/01/2014;7;1;2014;3
20747.63;19/01/2014;1;1;2014;3
20369.17;20/01/2014;2;1;2014;4
19181.04;21/01/2014;3;1;2014;4
17689.88;22/01/2014;4;1;2014;4
19751.63;23/01/2014;5;1;2014;4
20122.46;24/01/2014;6;1;2014;4
19649.38;25/01/2014;7;1;2014;4
19459.38;26/01/2014;1;1;2014;4
20023.04;27/01/2014;2;1;2014;5
19818.08;28/01/2014;3;1;2014;5
17983.38;29/01/2014;4;1;2014;5
20314.75;30/01/2014;5;1;2014;5
20684.54;31/01/2014;6;1;2014;5
20522.42;01/02/2014;7;2;2014;5
20642.29;02/02/2014;1;2;2014;5
20442.17;03/02/2014;2;2;2014;6
19679;04/02/2014;3;2;2014;6
18197.33;05/02/2014;4;2;2014;6
19954.25;06/02/2014;5;2;2014;6
20403.17;07/02/2014;6;2;2014;6
20643.54;08/02/2014;7;2;2014;6
20619.04;09/02/2014;1;2;2014;6
20586.08;10/02/2014;2;2;2014;7
19784.42;11/02/2014;3;2;2014;7
18005.17;12/02/2014;4;2;2014;7
20063.71;13/02/2014;5;2;2014;7
20732.5;14/02/2014;6;2;2014;7
20822.25;15/02/2014;7;2;2014;7
20944.08;16/02/2014;1;2;2014;7
20973.38;17/02/2014;2;2;2014;8
20044.79;18/02/2014;3;2;2014;8
17964.08;19/02/2014;4;2;2014;8
19306.04;20/02/2014;5;2;2014;8
19552.79;21/02/2014;6;2;2014;8
19299.17;22/02/2014;7;2;2014;8
19323.38;23/02/2014;1;2;2014;8
19479.5;24/02/2014;2;2;2014;9
18954.88;25/02/2014;3;2;2014;9
17208.96;26/02/2014;4;2;2014;9
19063.75;27/02/2014;5;2;2014;9
19468.79;28/02/2014;6;2;2014;9
19074.58;01/03/2014;7;3;2014;9
19206.08;02/03/2014;1;3;2014;9
19382.46;03/03/2014;2;3;2014;10
18731.5;04/03/2014;3;3;2014;10
16885.54;05/03/2014;4;3;2014;10
18527.54;06/03/2014;5;3;2014;10
19391.79;07/03/2014;6;3;2014;10
19685.25;08/03/2014;7;3;2014;10
20097.13;09/03/2014;1;3;2014;10
20027.63;10/03/2014;2;3;2014;11
19479.92;11/03/2014;3;3;2014;11
17477.38;12/03/2014;4;3;2014;11
19125.83;13/03/2014;5;3;2014;11
19849.67;14/03/2014;6;3;2014;11
19902.83;15/03/2014;7;3;2014;11
20105.88;16/03/2014;1;3;2014;11
20024.08;17/03/2014;2;3;2014;12
19620.38;18/03/2014;3;3;2014;12
17525.21;19/03/2014;4;3;2014;12
19399.21;20/03/2014;5;3;2014;12
19620.29;21/03/2014;6;3;2014;12
19276.96;22/03/2014;7;3;2014;12
19167.46;23/03/2014;1;3;2014;12
19421.54;24/03/2014;2;3;2014;13
18981.92;25/03/2014;3;3;2014;13
17170.67;26/03/2014;4;3;2014;13
18948.08;27/03/2014;5;3;2014;13
19183.96;28/03/2014;6;3;2014;13
19131.79;29/03/2014;7;3;2014;13
19361.88;30/03/2014;1;3;2014;13
19094.92;31/03/2014;2;3;2014;14
18619.21;01/04/2014;3;4;2014;14
16847.79;02/04/2014;4;4;2014;14
18459.92;03/04/2014;5;4;2014;14
18992.71;04/04/2014;6;4;2014;14
19081.33;05/04/2014;7;4;2014;14
19001.25;06/04/2014;1;4;2014;14
18893.13;07/04/2014;2;4;2014;15
18500.92;08/04/2014;3;4;2014;15
16661.42;09/04/2014;4;4;2014;15
18322.46;10/04/2014;5;4;2014;15
18768.75;11/04/2014;6;4;2014;15
18650.46;12/04/2014;7;4;2014;15
18678.88;13/04/2014;1;4;2014;15
18853.04;14/04/2014;2;4;2014;16
18269.42;15/04/2014;3;4;2014;16
16180.83;16/04/2014;4;4;2014;16
18014.42;17/04/2014;5;4;2014;16
18522.58;18/04/2014;6;4;2014;16
18609.21;19/04/2014;7;4;2014;16
18635.17;20/04/2014;1;4;2014;16
18455.17;21/04/2014;2;4;2014;17
17944.08;22/04/2014;3;4;2014;17
15749.83;23/04/2014;4;4;2014;17
18218.08;24/04/2014;5;4;2014;17
18757.42;25/04/2014;6;4;2014;17
18936.83;26/04/2014;7;4;2014;17
19044.33;27/04/2014;1;4;2014;17
18991.04;28/04/2014;2;4;2014;18
18640.21;29/04/2014;3;4;2014;18
16700.04;30/04/2014;4;4;2014;18
18646.46;01/05/2014;5;5;2014;18
18913.08;02/05/2014;6;5;2014;18
18787.58;03/05/2014;7;5;2014;18
18868.96;04/05/2014;1;5;2014;18
18799.42;05/05/2014;2;5;2014;19
18023.13;06/05/2014;3;5;2014;19
16219.21;07/05/2014;4;5;2014;19
18257.5;08/05/2014;5;5;2014;19
18662.67;09/05/2014;6;5;2014;19
18616.29;10/05/2014;7;5;2014;19
18581.25;11/05/2014;1;5;2014;19
18455.88;12/05/2014;2;5;2014;20
17894.42;13/05/2014;3;5;2014;20
16061.92;14/05/2014;4;5;2014;20
17949.88;15/05/2014;5;5;2014;20
18470.38;16/05/2014;6;5;2014;20
18509.83;17/05/2014;7;5;2014;20
18428.83;18/05/2014;1;5;2014;20
17181.54;19/05/2014;2;5;2014;21
16900.13;20/05/2014;3;5;2014;21
15800.13;21/05/2014;4;5;2014;21
18152.67;22/05/2014;5;5;2014;21
19034.17;23/05/2014;6;5;2014;21
19253.71;24/05/2014;7;5;2014;21
19496.75;25/05/2014;1;5;2014;21
19329.88;26/05/2014;2;5;2014;22
18564.5;27/05/2014;3;5;2014;22
16619.38;28/05/2014;4;5;2014;22
19007.08;29/05/2014;5;5;2014;22
19643.83;30/05/2014;6;5;2014;22
19692.04;31/05/2014;7;5;2014;22
19626.58;01/06/2014;1;6;2014;22
19861.71;02/06/2014;2;6;2014;23
19292.04;03/06/2014;3;6;2014;23
17134.79;04/06/2014;4;6;2014;23
19540.79;05/06/2014;5;6;2014;23
19873.75;06/06/2014;6;6;2014;23
19721.29;07/06/2014;7;6;2014;23
19626.46;08/06/2014;1;6;2014;23
19208.79;09/06/2014;2;6;2014;24
18457.08;10/06/2014;3;6;2014;24
16652.04;11/06/2014;4;6;2014;24
18907.04;12/06/2014;5;6;2014;24
19396.54;13/06/2014;6;6;2014;24
19268.04;14/06/2014;7;6;2014;24
19546.04;15/06/2014;1;6;2014;24
19301.63;16/06/2014;2;6;2014;25
18692.67;17/06/2014;3;6;2014;25
17490.75;18/06/2014;4;6;2014;25
19780.42;19/06/2014;5;6;2014;25
19961.46;20/06/2014;6;6;2014;25
20584.71;21/06/2014;7;6;2014;25
20684.63;22/06/2014;1;6;2014;25
20646.21;23/06/2014;2;6;2014;26
20033.29;24/06/2014;3;6;2014;26
18141.33;25/06/2014;4;6;2014;26
20403;26/06/2014;5;6;2014;26
20651.29;27/06/2014;6;6;2014;26
20911.67;28/06/2014;7;6;2014;26
20843.08;29/06/2014;1;6;2014;26
20883.75;30/06/2014;2;6;2014;27
19790.25;01/07/2014;3;7;2014;27
17879.88;02/07/2014;4;7;2014;27
19884.71;03/07/2014;5;7;2014;27
20047.96;04/07/2014;6;7;2014;27
20175.33;05/07/2014;7;7;2014;27
20322.54;06/07/2014;1;7;2014;27
20393.63;07/07/2014;2;7;2014;28
19707.75;08/07/2014;3;7;2014;28
17680;09/07/2014;4;7;2014;28
20044.08;10/07/2014;5;7;2014;28
20794.33;11/07/2014;6;7;2014;28
21087.88;12/07/2014;7;7;2014;28
21224.83;13/07/2014;1;7;2014;28
21166.08;14/07/2014;2;7;2014;29
20407.21;15/07/2014;3;7;2014;29
18282.54;16/07/2014;4;7;2014;29
20675.88;17/07/2014;5;7;2014;29
21294.58;18/07/2014;6;7;2014;29
21426.29;19/07/2014;7;7;2014;29
21596.71;20/07/2014;1;7;2014;29
21435.13;21/07/2014;2;7;2014;30
20581.83;22/07/2014;3;7;2014;30
18375.71;23/07/2014;4;7;2014;30
20947.42;24/07/2014;5;7;2014;30
21630.33;25/07/2014;6;7;2014;30
21690.42;26/07/2014;7;7;2014;30
21640.42;27/07/2014;1;7;2014;30
21672.58;28/07/2014;2;7;2014;31
20741.04;29/07/2014;3;7;2014;31
18668.58;30/07/2014;4;7;2014;31
21117.42;31/07/2014;5;7;2014;31
21667.88;01/08/2014;6;8;2014;31
21774.92;02/08/2014;7;8;2014;31
21614.33;03/08/2014;1;8;2014;31
21989.88;04/08/2014;2;8;2014;32
21311.04;05/08/2014;3;8;2014;32
19160.96;06/08/2014;4;8;2014;32
21479.79;07/08/2014;5;8;2014;32
21749.96;08/08/2014;6;8;2014;32
21858.21;09/08/2014;7;8;2014;32
21842.54;10/08/2014;1;8;2014;32
21961.33;11/08/2014;2;8;2014;33
21061.67;12/08/2014;3;8;2014;33
18937.75;13/08/2014;4;8;2014;33
21600.92;14/08/2014;5;8;2014;33
22215.17;15/08/2014;6;8;2014;33
22363.79;16/08/2014;7;8;2014;33
22381.04;17/08/2014;1;8;2014;33
22256.88;18/08/2014;2;8;2014;34
21235.75;19/08/2014;3;8;2014;34
19077.88;20/08/2014;4;8;2014;34
21437.46;21/08/2014;5;8;2014;34
22356.96;22/08/2014;6;8;2014;34
22232.46;23/08/2014;7;8;2014;34
22292.88;24/08/2014;1;8;2014;34
21991.42;25/08/2014;2;8;2014;35
21336.88;26/08/2014;3;8;2014;35
18983.38;27/08/2014;4;8;2014;35
21330.67;28/08/2014;5;8;2014;35
21651.46;29/08/2014;6;8;2014;35
20637;30/08/2014;7;8;2014;35
21400.46;31/08/2014;1;8;2014;35
20366.88;01/09/2014;2;9;2014;36
19714.67;02/09/2014;3;9;2014;36
17504.46;03/09/2014;4;9;2014;36
20127.79;04/09/2014;5;9;2014;36
21065.29;05/09/2014;6;9;2014;36
21180.67;06/09/2014;7;9;2014;36
20943.79;07/09/2014;1;9;2014;36
20971.42;08/09/2014;2;9;2014;37
20091.88;09/09/2014;3;9;2014;37
17859.13;10/09/2014;4;9;2014;37
20090;11/09/2014;5;9;2014;37
20623.04;12/09/2014;6;9;2014;37
20610.13;13/09/2014;7;9;2014;37
20720.54;14/09/2014;1;9;2014;37
20464.33;15/09/2014;2;9;2014;38
19745;16/09/2014;3;9;2014;38
17643.42;17/09/2014;4;9;2014;38
19701.21;18/09/2014;5;9;2014;38
19906.46;19/09/2014;6;9;2014;38
20117.63;20/09/2014;7;9;2014;38
19871;21/09/2014;1;9;2014;38
19723.04;22/09/2014;2;9;2014;39
19120.13;23/09/2014;3;9;2014;39
16893;24/09/2014;4;9;2014;39
18582.96;25/09/2014;5;9;2014;39
18936.29;26/09/2014;6;9;2014;39
19151.17;27/09/2014;7;9;2014;39
19272.08;28/09/2014;1;9;2014;39
19103.08;29/09/2014;2;9;2014;40
18698.58;30/09/2014;3;9;2014;40
16803.96;01/10/2014;4;10;2014;40
18524.46;02/10/2014;5;10;2014;40
18958.17;03/10/2014;6;10;2014;40
18994.88;04/10/2014;7;10;2014;40
19205.13;05/10/2014;1;10;2014;40
19154.75;06/10/2014;2;10;2014;41
18849.71;07/10/2014;3;10;2014;41
16974.71;08/10/2014;4;10;2014;41
18635.67;09/10/2014;5;10;2014;41
19148.21;10/10/2014;6;10;2014;41
19214.29;11/10/2014;7;10;2014;41
19104.21;12/10/2014;1;10;2014;41
19083.21;13/10/2014;2;10;2014;42
18731.29;14/10/2014;3;10;2014;42
16886.38;15/10/2014;4;10;2014;42
18586.42;16/10/2014;5;10;2014;42
19258.92;17/10/2014;6;10;2014;42
19440.04;18/10/2014;7;10;2014;42
19361.33;19/10/2014;1;10;2014;42
19128.54;20/10/2014;2;10;2014;43
18435.25;21/10/2014;3;10;2014;43
15866.17;22/10/2014;4;10;2014;43
14031.04;23/10/2014;5;10;2014;43
14182;24/10/2014;6;10;2014;43
15089.21;25/10/2014;7;10;2014;43
17799.46;26/10/2014;1;10;2014;43
18518.25;27/10/2014;2;10;2014;44
18118.04;28/10/2014;3;10;2014;44
16612.75;29/10/2014;4;10;2014;44
18949.5;30/10/2014;5;10;2014;44
19648.88;31/10/2014;6;10;2014;44
19677.38;01/11/2014;7;11;2014;44
19953.17;02/11/2014;1;11;2014;44
20359.17;03/11/2014;2;11;2014;45
20267.71;04/11/2014;3;11;2014;45
18274.58;05/11/2014;4;11;2014;45
20786.96;06/11/2014;5;11;2014;45
20994.42;07/11/2014;6;11;2014;45
20994.71;08/11/2014;7;11;2014;45
20964.92;09/11/2014;1;11;2014;45
20904.71;10/11/2014;2;11;2014;46
20645.46;11/11/2014;3;11;2014;46
18582.58;12/11/2014;4;11;2014;46
20706.29;13/11/2014;5;11;2014;46
21126.54;14/11/2014;6;11;2014;46
21139;15/11/2014;7;11;2014;46
21166.79;16/11/2014;1;11;2014;46
20884.04;17/11/2014;2;11;2014;47
20330.46;18/11/2014;3;11;2014;47
18368.83;19/11/2014;4;11;2014;47
20702.04;20/11/2014;5;11;2014;47
21290.63;21/11/2014;6;11;2014;47
21297.58;22/11/2014;7;11;2014;47
21298.96;23/11/2014;1;11;2014;47
21011.71;24/11/2014;2;11;2014;48
20396.13;25/11/2014;3;11;2014;48
18505.08;26/11/2014;4;11;2014;48
20725.75;27/11/2014;5;11;2014;48
21130.46;28/11/2014;6;11;2014;48
21339.5;29/11/2014;7;11;2014;48
21629.21;30/11/2014;1;11;2014;48
21237.58;01/12/2014;2;12;2014;49
20791.79;02/12/2014;3;12;2014;49
18896.29;03/12/2014;4;12;2014;49
21308.71;04/12/2014;5;12;2014;49
21730.17;05/12/2014;6;12;2014;49
21859.33;06/12/2014;7;12;2014;49
21853.63;07/12/2014;1;12;2014;49
21673.17;08/12/2014;2;12;2014;50
21050.42;09/12/2014;3;12;2014;50
19075.04;10/12/2014;4;12;2014;50
21282.79;11/12/2014;5;12;2014;50
22122.96;12/12/2014;6;12;2014;50
22172.71;13/12/2014;7;12;2014;50
22135.92;14/12/2014;1;12;2014;50
22050.25;15/12/2014;2;12;2014;51
21302.5;16/12/2014;3;12;2014;51
19242.46;17/12/2014;4;12;2014;51
21388.17;18/12/2014;5;12;2014;51
21996.96;19/12/2014;6;12;2014;51
22092.71;20/12/2014;7;12;2014;51
22272.08;21/12/2014;1;12;2014;51
22333.08;22/12/2014;2;12;2014;52
21861.75;23/12/2014;3;12;2014;52
19848.79;24/12/2014;4;12;2014;52
22346.79;25/12/2014;5;12;2014;52
22701.04;26/12/2014;6;12;2014;52
22588.88;27/12/2014;7;12;2014;52
22605.83;28/12/2014;1;12;2014;52
21913.67;29/12/2014;2;12;2014;53
18898.04;30/12/2014;3;12;2014;53
15818.04;31/12/2014;4;12;2014;53
15532.08;01/01/2015;5;1;2015;1
15936.21;02/01/2015;6;1;2015;1
16619.75;03/01/2015;7;1;2015;1
19983.58;04/01/2015;1;1;2015;1
20555.25;05/01/2015;2;1;2015;2
20235.67;06/01/2015;3;1;2015;2
18820.46;07/01/2015;4;1;2015;2
21055.88;08/01/2015;5;1;2015;2
21606.42;09/01/2015;6;1;2015;2
21456.88;10/01/2015;7;1;2015;2
21367;11/01/2015;1;1;2015;2
21587.08;12/01/2015;2;1;2015;3
20950.71;13/01/2015;3;1;2015;3
19085.38;14/01/2015;4;1;2015;3
21500.33;15/01/2015;5;1;2015;3
21819.13;16/01/2015;6;1;2015;3
21956.25;17/01/2015;7;1;2015;3
21848.75;18/01/2015;1;1;2015;3
21992.83;19/01/2015;2;1;2015;4
21338.83;20/01/2015;3;1;2015;4
19489.29;21/01/2015;4;1;2015;4
21245.75;22/01/2015;5;1;2015;4
21509.92;23/01/2015;6;1;2015;4
21515.54;24/01/2015;7;1;2015;4
21173.42;25/01/2015;1;1;2015;4
21630.08;26/01/2015;2;1;2015;5
21293.58;27/01/2015;3;1;2015;5
19686.25;28/01/2015;4;1;2015;5
22000.79;29/01/2015;5;1;2015;5
22513.04;30/01/2015;6;1;2015;5
20972.54;31/01/2015;7;1;2015;5
22586.38;01/02/2015;1;2;2015;5
22333.63;02/02/2015;2;2;2015;6
21539.25;03/02/2015;3;2;2015;6
19711.13;04/02/2015;4;2;2015;6
21826.21;05/02/2015;5;2;2015;6
22342.71;06/02/2015;6;2;2015;6
22552.33;07/02/2015;7;2;2015;6
22369.21;08/02/2015;1;2;2015;6
22353.58;09/02/2015;2;2;2015;7
21481;10/02/2015;3;2;2015;7
19515.25;11/02/2015;4;2;2015;7
21784.38;12/02/2015;5;2;2015;7
22290.42;13/02/2015;6;2;2015;7
22517.58;14/02/2015;7;2;2015;7
22781.92;15/02/2015;1;2;2015;7
22676.17;16/02/2015;2;2;2015;8
21848.46;17/02/2015;3;2;2015;8
19571.67;18/02/2015;4;2;2015;8
21258.54;19/02/2015;5;2;2015;8
21551.75;20/02/2015;6;2;2015;8
21339.63;21/02/2015;7;2;2015;8
21338.83;22/02/2015;1;2;2015;8
21497.17;23/02/2015;2;2;2015;9
21002.75;24/02/2015;3;2;2015;9
18901.83;25/02/2015;4;2;2015;9
21073.83;26/02/2015;5;2;2015;9
21409.67;27/02/2015;6;2;2015;9
21339.83;28/02/2015;7;2;2015;9
21675.5;01/03/2015;1;3;2015;9
21377.71;02/03/2015;2;3;2015;10
20577.5;03/03/2015;3;3;2015;10
18666.17;04/03/2015;4;3;2015;10
20993;05/03/2015;5;3;2015;10
21224.33;06/03/2015;6;3;2015;10
21119.33;07/03/2015;7;3;2015;10
21171;08/03/2015;1;3;2015;10
21114.63;09/03/2015;2;3;2015;11
20454.92;10/03/2015;3;3;2015;11
18663.63;11/03/2015;4;3;2015;11
20565.79;12/03/2015;5;3;2015;11
21550.92;13/03/2015;6;3;2015;11
21954.63;14/03/2015;7;3;2015;11
21846.88;15/03/2015;1;3;2015;11
21535.13;16/03/2015;2;3;2015;12
20797.75;17/03/2015;3;3;2015;12
18608.63;18/03/2015;4;3;2015;12
20442.83;19/03/2015;5;3;2015;12
20793.79;20/03/2015;6;3;2015;12
20486;21/03/2015;7;3;2015;12
20732.67;22/03/2015;1;3;2015;12
20486.96;23/03/2015;2;3;2015;13
19908.83;24/03/2015;3;3;2015;13
17991.63;25/03/2015;4;3;2015;13
20420.5;26/03/2015;5;3;2015;13
21198.67;27/03/2015;6;3;2015;13
21430.67;28/03/2015;7;3;2015;13
21391.17;29/03/2015;1;3;2015;13
21199.75;30/03/2015;2;3;2015;14
20700.54;31/03/2015;3;3;2015;14
18776.54;01/04/2015;4;4;2015;14
20341.88;02/04/2015;5;4;2015;14
20964.29;03/04/2015;6;4;2015;14
20825.33;04/04/2015;7;4;2015;14
21133.75;05/04/2015;1;4;2015;14
20898.79;06/04/2015;2;4;2015;15
19905.96;07/04/2015;3;4;2015;15
17859.46;08/04/2015;4;4;2015;15
20087.83;09/04/2015;5;4;2015;15
20495.54;10/04/2015;6;4;2015;15
20834.13;11/04/2015;7;4;2015;15
20730.38;12/04/2015;1;4;2015;15
20694.67;13/04/2015;2;4;2015;16
19958.21;14/04/2015;3;4;2015;16
17920.42;15/04/2015;4;4;2015;16
20116.58;16/04/2015;5;4;2015;16
20594.75;17/04/2015;6;4;2015;16
20916;18/04/2015;7;4;2015;16
21085.29;19/04/2015;1;4;2015;16
20549.63;20/04/2015;2;4;2015;17
19823.04;21/04/2015;3;4;2015;17
17458.75;22/04/2015;4;4;2015;17
